# OCP of Si (anode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.705830,0.216290
0.706670,0.215860
0.707500,0.215470
0.708330,0.215090
0.709170,0.214730
0.710000,0.214370
0.710830,0.214000
0.711670,0.213650
0.712500,0.213260
0.713330,0.212880
0.714170,0.212440
0.715000,0.212060
0.715830,0.211680
0.716670,0.211330
0.717500,0.210950
0.718330,0.210590
0.719170,0.210220
0.720000,0.209860
0.720830,0.209490
0.721670,0.209120
0.722500,0.208750
0.723330,0.208390
0.724170,0.208020
0.725000,0.207650
0.725830,0.207280
0.726670,0.206920
0.727500,0.206550
0.728330,0.206170
0.729170,0.205810
0.730000,0.205440
0.730830,0.205080
0.731670,0.204690
0.732500,0.204340
0.733330,0.203990
0.734170,0.203690
0.735000,0.203340
0.735830,0.202990
0.736670,0.202590
0.737500,0.202230
0.738330,0.201890
0.739170,0.201580
0.740000,0.201230
0.740830,0.200880
0.741670,0.200480
0.742500,0.200130
0.743330,0.199780
0.744170,0.199460
0.745000,0.199130
0.745830,0.198790
0.746670,0.198460
0.747500,0.198130
0.748330,0.197790
0.749170,0.197450
0.750000,0.197120
0.750830,0.196790
0.751670,0.196450
0.752500,0.196120
0.753330,0.195780
0.754170,0.195430
0.755000,0.195120
0.755830,0.194800
0.756670,0.194530
0.757500,0.194210
0.758330,0.193890
0.759170,0.193530
0.760000,0.193210
0.760830,0.192890
0.761670,0.192630
0.762500,0.192310
0.763330,0.191990
0.764170,0.191630
0.765000,0.191310
0.765830,0.190990
0.766670,0.190700
0.767500,0.190400
0.768330,0.190110
0.769170,0.189800
0.770000,0.189500
0.770830,0.189200
0.771670,0.188880
0.772500,0.188600
0.773330,0.188320
0.774170,0.188080
0.775000,0.187800
0.775830,0.187510
0.776670,0.187180
0.777500,0.186890
0.778330,0.186610
0.779170,0.186370
0.780000,0.186100
0.780830,0.185810
0.781670,0.185470
0.782500,0.185190
0.783330,0.184900
0.784170,0.184650
0.785000,0.184380
0.785830,0.184120
0.786670,0.183860
0.787500,0.183590
0.788330,0.183320
0.789170,0.183050
0.790000,0.182780
0.790830,0.182520
0.791670,0.182230
0.792500,0.181980
0.793330,0.181730
0.794170,0.181530
0.795000,0.181280
0.795830,0.181030
0.796670,0.180730
0.797500,0.180480
0.798330,0.180230
0.799170,0.180010
0.800000,0.179780
0.800830,0.179540
0.801670,0.179330
0.802500,0.179080
0.803330,0.178830
0.804170,0.178510
0.805000,0.178270
0.805830,0.178040
0.806670,0.177880
0.807500,0.177670
0.808330,0.177450
0.809170,0.177200
0.810000,0.176970
0.810830,0.176730
0.811670,0.176480
0.812500,0.176270
0.813330,0.176050
0.814170,0.175880
0.815000,0.175660
0.815830,0.175450
0.816670,0.175180
0.817500,0.174960
0.818330,0.174750
0.819170,0.174560
0.820000,0.174360
0.820830,0.174160
0.821670,0.173960
0.822500,0.173760
0.823330,0.173560
0.824170,0.173350
0.825000,0.173160
0.825830,0.172960
0.826670,0.172760
0.827500,0.172560
0.828330,0.172350
0.829170,0.172150
0.830000,0.171950
0.830830,0.171760
0.831670,0.171540
0.832500,0.171350
0.833330,0.171170
0.834170,0.171040
0.835000,0.170850
0.835830,0.170670
0.836670,0.170430
0.837500,0.170250
0.838330,0.170070
0.839170,0.169930
0.840000,0.169750
0.840830,0.169570
0.841670,0.169330
0.842500,0.169140
0.843330,0.168960
0.844170,0.168820
0.845000,0.168640
0.845830,0.168480
0.846670,0.168310
0.847500,0.168140
0.848330,0.167980
0.849170,0.167810
0.850000,0.167640
0.850830,0.167480
0.851670,0.167310
0.852500,0.167140
0.853330,0.166980
0.854170,0.166820
0.855000,0.166640
0.855830,0.166460
0.856670,0.166220
0.857500,0.166040
0.858330,0.165850
0.859170,0.165700
0.860000,0.165540
0.860830,0.165370
0.861670,0.165200
0.862500,0.165040
0.863330,0.164870
0.864170,0.164700
0.865000,0.164540
0.865830,0.164360
0.866670,0.164200
0.867500,0.164040
0.868330,0.163860
0.869170,0.163700
0.870000,0.163530
0.870830,0.163360
0.871670,0.163200
0.872500,0.163030
0.873330,0.162860
0.874170,0.162710
0.875000,0.162530
0.875830,0.162340
0.876670,0.162110
0.877500,0.161930
0.878330,0.161750
0.879170,0.161610
0.880000,0.161430
0.880830,0.161240
0.881670,0.161030
0.882500,0.160820
0.883330,0.160620
0.884170,0.160410
0.885000,0.160220
0.885830,0.160040
0.886670,0.159920
0.887500,0.159720
0.888330,0.159520
0.889170,0.159240
0.890000,0.159020
0.890830,0.158800
0.891670,0.158620
0.892500,0.158420
0.893330,0.158220
0.894170,0.158040
0.895000,0.157810
0.895830,0.157600
0.896670,0.157350
0.897500,0.157110
0.898330,0.156880
0.899170,0.156650
0.900000,0.156410
0.900830,0.156180
0.901670,0.155960
0.902500,0.155710
0.903330,0.155460
0.904170,0.155180
0.905000,0.154910
0.905830,0.154640
0.906670,0.154390
0.907500,0.154100
0.908330,0.153820
0.909170,0.153490
0.910000,0.153210
0.910830,0.152920
0.911670,0.152700
0.912500,0.152400
0.913330,0.152100
0.914170,0.151740
0.915000,0.151400
0.915830,0.151060
0.916670,0.150730
0.917500,0.150400
0.918330,0.150060
0.919170,0.149750
0.920000,0.149390
0.920830,0.149040
0.921670,0.148660
0.922500,0.148290
0.923330,0.147920
0.924170,0.147570
0.925000,0.147190
0.925830,0.146800
0.926670,0.146400
0.927500,0.145990
0.928330,0.145560
0.929170,0.145120
0.930000,0.144680
0.930830,0.144250
0.931670,0.143830
0.932500,0.143380
0.933330,0.142930
0.934170,0.142460
0.935000,0.141980
0.935830,0.141490
0.936670,0.140990
0.937500,0.140470
0.938330,0.139950
0.939170,0.139420
0.940000,0.138870
0.940830,0.138310
0.941670,0.137740
0.942500,0.137160
0.943330,0.136580
0.944170,0.135960
0.945000,0.135360
0.945830,0.134750
0.946670,0.134190
0.947500,0.133550
0.948330,0.132920
0.949170,0.132230
0.950000,0.131540
0.950830,0.130860
0.951670,0.130160
0.952500,0.129440
0.953330,0.128720
0.954170,0.127980
0.955000,0.127230
0.955830,0.126480
0.956670,0.125710
0.957500,0.124930
0.958330,0.124150
0.959170,0.123360
0.960000,0.122520
0.960830,0.121690
0.961670,0.120820
0.962500,0.119920
0.963330,0.119010
0.964170,0.118060
0.965000,0.117110
0.965830,0.116160
0.966670,0.115180
0.967500,0.114200
0.968330,0.113210
0.969170,0.112230
0.970000,0.111190
0.970830,0.110160
0.971670,0.109110
0.972500,0.107980
0.973330,0.106870
0.974170,0.105660
0.975000,0.104470
0.975830,0.103290
0.976670,0.102100
0.977500,0.100870
0.978330,0.099630
0.979170,0.098780
0.980000,0.097060
0.980830,0.095340
0.981670,0.094380
0.982500,0.090540
0.983330,0.086690
0.984170,0.080340
0.985000,0.073990
