# OCP of LNMO (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.967500,3.969350
0.968330,3.967600
0.969170,3.965860
0.970000,3.964030
0.970830,3.962210
0.971670,3.960330
0.972500,3.958420
0.973330,3.956500
0.974170,3.954520
0.975000,3.952500
0.975830,3.950480
0.976670,3.948430
0.977500,3.946280
0.978330,3.944140
0.979170,3.944080
0.980000,3.939670
0.980830,3.935250
0.981670,3.926890
0.982500,3.901350
0.983330,3.875820
0.984170,3.800280
0.985000,3.724750
