# OCP of LMO (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.973330,3.875030
0.974170,3.872380
0.975000,3.869320
0.975830,3.866260
0.976670,3.862950
0.977500,3.859290
0.978330,3.855630
0.979170,3.855310
0.980000,3.847360
0.980830,3.839400
0.981670,3.832650
0.982500,3.803240
0.983330,3.773830
0.984170,3.700050
0.985000,3.626270
