x_p,delta_V
0.6373082121,-0.0028919349
0.6374047635,-0.0029218186
0.6375013149,-0.0029517702
0.6375978663,-0.0029817884
0.6376944177,-0.0030118718
0.6377909692,-0.0030420189
0.6378875206,-0.0030722283
0.6379840720,-0.0031024988
0.6380806234,-0.0031328289
0.6381771748,-0.0031632172
0.6382737262,-0.0031936623
0.6383702777,-0.0032241629
0.6384668291,-0.0032547175
0.6385633805,-0.0032853248
0.6386599319,-0.0033159834
0.6387564834,-0.0033466919
0.6388530348,-0.0033774489
0.6389495862,-0.0034082531
0.6390461376,-0.0034391029
0.6391426891,-0.0034699972
0.6392392405,-0.0035009344
0.6393357919,-0.0035319132
0.6394323433,-0.0035629322
0.6395288948,-0.0035939900
0.6396254462,-0.0036250852
0.6397219976,-0.0036562165
0.6398185491,-0.0036873824
0.6399151005,-0.0037185816
0.6400116519,-0.0037498126
0.6401082034,-0.0037810742
0.6402047548,-0.0038123648
0.6403013062,-0.0038436832
0.6403978577,-0.0038749248
0.6404944091,-0.0039051078
0.6405909605,-0.0039352489
0.6406875120,-0.0039653469
0.6407840634,-0.0039954002
0.6408806149,-0.0040254076
0.6409771663,-0.0040553675
0.6410737177,-0.0040852787
0.6411702692,-0.0041151397
0.6412668206,-0.0041449492
0.6413633721,-0.0041747057
0.6414599235,-0.0042044080
0.6415564750,-0.0042340545
0.6416530264,-0.0042636439
0.6417495778,-0.0042931749
0.6418461293,-0.0043226460
0.6419426807,-0.0043520559
0.6420392322,-0.0043814031
0.6421357836,-0.0044106863
0.6422323351,-0.0044399041
0.6423288865,-0.0044690551
0.6424254380,-0.0044981379
0.6425219894,-0.0045271512
0.6426185409,-0.0045560935
0.6427150923,-0.0045849635
0.6428116438,-0.0046137597
0.6429081953,-0.0046424809
0.6430047467,-0.0046711255
0.6431012982,-0.0046996923
0.6431978496,-0.0047281797
0.6432944011,-0.0047565866
0.6433909525,-0.0047849113
0.6434875040,-0.0048131527
0.6435840555,-0.0048412779
0.6436806069,-0.0048692567
0.6437771584,-0.0048970909
0.6438737098,-0.0049236319
0.6439702613,-0.0049499111
0.6440668128,-0.0049759502
0.6441633642,-0.0050017485
0.6442599157,-0.0050273052
0.6443564672,-0.0050526197
0.6444530186,-0.0050776913
0.6445495701,-0.0051025192
0.6446461216,-0.0051271027
0.6447426730,-0.0051514411
0.6448392245,-0.0051755337
0.6449357760,-0.0051993798
0.6450323274,-0.0052229787
0.6451288789,-0.0052463296
0.6452254304,-0.0052694318
0.6453219818,-0.0052922847
0.6454185333,-0.0053148875
0.6455150848,-0.0053372395
0.6456116363,-0.0053593400
0.6457081877,-0.0053811883
0.6458047392,-0.0054027836
0.6459012907,-0.0054241252
0.6459978421,-0.0054452126
0.6460943936,-0.0054660448
0.6461909451,-0.0054866212
0.6462874966,-0.0055069411
0.6463840481,-0.0055270038
0.6464805995,-0.0055468086
0.6465771510,-0.0055663547
0.6466737025,-0.0055856415
0.6467702540,-0.0056046682
0.6468668054,-0.0056234341
0.6469633569,-0.0056419385
0.6470599084,-0.0056601807
0.6471564599,-0.0056781600
0.6472530114,-0.0056960410
0.6473495629,-0.0057136972
0.6474461143,-0.0057311048
0.6475426658,-0.0057482636
0.6476392173,-0.0057651732
0.6477357688,-0.0057818334
0.6478323203,-0.0057982440
0.6479288718,-0.0058144046
0.6480254233,-0.0058303151
0.6481219747,-0.0058459751
0.6482185262,-0.0058613843
0.6483150777,-0.0058765426
0.6484116292,-0.0058914495
0.6485081807,-0.0059061050
0.6486047322,-0.0059205086
0.6487012837,-0.0059346602
0.6487978352,-0.0059485594
0.6488943867,-0.0059622060
0.6489909382,-0.0059755998
0.6490874897,-0.0059887404
0.6491840411,-0.0060016276
0.6492805926,-0.0060142611
0.6493771441,-0.0060266406
0.6494736956,-0.0060387660
0.6495702471,-0.0060506369
0.6496667986,-0.0060622530
0.6497633501,-0.0060736141
0.6498599016,-0.0060847199
0.6499564531,-0.0060955701
0.6500530046,-0.0061061646
0.6501495561,-0.0061165029
0.6502461076,-0.0061265849
0.6503426591,-0.0061364103
0.6504392106,-0.0061459788
0.6505357621,-0.0061552901
0.6506323136,-0.0061646687
0.6507288651,-0.0061739234
0.6508254166,-0.0061829573
0.6509219681,-0.0061917710
0.6510185196,-0.0062003654
0.6511150711,-0.0062087410
0.6512116226,-0.0062168987
0.6513081742,-0.0062248392
0.6514047257,-0.0062325633
0.6515012772,-0.0062400716
0.6515978287,-0.0062473649
0.6516943802,-0.0062544441
0.6517909317,-0.0062613096
0.6518874832,-0.0062679625
0.6519840347,-0.0062744033
0.6520805862,-0.0062806328
0.6521771377,-0.0062866517
0.6522736892,-0.0062924608
0.6523702408,-0.0062980609
0.6524667923,-0.0063034526
0.6525633438,-0.0063086367
0.6526598953,-0.0063136139
0.6527564468,-0.0063183850
0.6528529983,-0.0063229507
0.6529495498,-0.0063273118
0.6530461014,-0.0063314689
0.6531426529,-0.0063354229
0.6532392044,-0.0063391744
0.6533357559,-0.0063427243
0.6534323074,-0.0063460731
0.6535288589,-0.0063492218
0.6536254105,-0.0063521709
0.6537219620,-0.0063549213
0.6538185135,-0.0063574737
0.6539150650,-0.0063598288
0.6540116165,-0.0063621191
0.6541081680,-0.0063642983
0.6542047196,-0.0063663000
0.6543012711,-0.0063681255
0.6543978226,-0.0063697760
0.6544943741,-0.0063712527
0.6545909257,-0.0063725567
0.6546874772,-0.0063736894
0.6547840287,-0.0063746520
0.6548805802,-0.0063754455
0.6549771318,-0.0063760714
0.6550736833,-0.0063765308
0.6551702348,-0.0063768248
0.6552667863,-0.0063769548
0.6553633379,-0.0063769219
0.6554598894,-0.0063767274
0.6555564409,-0.0063763724
0.6556529924,-0.0063758583
0.6557495440,-0.0063751861
0.6558460955,-0.0063743572
0.6559426470,-0.0063733727
0.6560391986,-0.0063722338
0.6561357501,-0.0063709419
0.6562323016,-0.0063694980
0.6563288531,-0.0063679034
0.6564254047,-0.0063661594
0.6565219562,-0.0063642671
0.6566185077,-0.0063622277
0.6567150593,-0.0063600425
0.6568116108,-0.0063577127
0.6569081623,-0.0063552395
0.6570047139,-0.0063526242
0.6571012654,-0.0063498679
0.6571978169,-0.0063469718
0.6572943685,-0.0063439372
0.6573909200,-0.0063409500
0.6574874715,-0.0063380054
0.6575840231,-0.0063349556
0.6576805746,-0.0063318026
0.6577771262,-0.0063285486
0.6578736777,-0.0063251955
0.6579702292,-0.0063217453
0.6580667808,-0.0063182002
0.6581633323,-0.0063145620
0.6582598838,-0.0063108329
0.6583564354,-0.0063070148
0.6584529869,-0.0063031099
0.6585495385,-0.0062991200
0.6586460900,-0.0062950473
0.6587426415,-0.0062908938
0.6588391931,-0.0062866615
0.6589357446,-0.0062823524
0.6590322962,-0.0062779686
0.6591288477,-0.0062735121
0.6592253993,-0.0062689848
0.6593219508,-0.0062643889
0.6594185023,-0.0062597264
0.6595150539,-0.0062549993
0.6596116054,-0.0062502096
0.6597081570,-0.0062453594
0.6598047085,-0.0062404506
0.6599012601,-0.0062354854
0.6599978116,-0.0062304656
0.6600943632,-0.0062253935
0.6601909147,-0.0062202709
0.6602874663,-0.0062150999
0.6603840178,-0.0062098826
0.6604805694,-0.0062046210
0.6605771209,-0.0061993171
0.6606736724,-0.0061939729
0.6607702240,-0.0061895044
0.6608667755,-0.0061862855
0.6609633271,-0.0061831513
0.6610598786,-0.0061801040
0.6611564302,-0.0061771455
0.6612529817,-0.0061742780
0.6613495333,-0.0061715033
0.6614460849,-0.0061688236
0.6615426364,-0.0061662409
0.6616391880,-0.0061637572
0.6617357395,-0.0061613745
0.6618322911,-0.0061590948
0.6619288426,-0.0061569203
0.6620253942,-0.0061548529
0.6621219457,-0.0061528946
0.6622184973,-0.0061510475
0.6623150488,-0.0061493136
0.6624116004,-0.0061476950
0.6625081519,-0.0061461936
0.6626047035,-0.0061448114
0.6627012551,-0.0061435506
0.6627978066,-0.0061424132
0.6628943582,-0.0061414011
0.6629909097,-0.0061405164
0.6630874613,-0.0061397612
0.6631840128,-0.0061391374
0.6632805644,-0.0061386471
0.6633771160,-0.0061382923
0.6634736675,-0.0061380751
0.6635702191,-0.0061379974
0.6636667706,-0.0061380614
0.6637633222,-0.0061382689
0.6638598738,-0.0061386221
0.6639564253,-0.0061391230
0.6640529769,-0.0061397737
0.6641495285,-0.0061411181
0.6642460800,-0.0061438167
0.6643426316,-0.0061467659
0.6644391831,-0.0061499678
0.6645357347,-0.0061534243
0.6646322863,-0.0061571376
0.6647288378,-0.0061611095
0.6648253894,-0.0061653422
0.6649219410,-0.0061698377
0.6650184925,-0.0061745980
0.6651150441,-0.0061796252
0.6652115957,-0.0061849212
0.6653081472,-0.0061904882
0.6654046988,-0.0061963280
0.6655012504,-0.0062024428
0.6655978019,-0.0062088346
0.6656943535,-0.0062155054
0.6657909051,-0.0062224572
0.6658874566,-0.0062296922
0.6659840082,-0.0062372122
0.6660805598,-0.0062450193
0.6661771113,-0.0062531156
0.6662736629,-0.0062615030
0.6663702145,-0.0062701837
0.6664667660,-0.0062791596
0.6665633176,-0.0062884328
0.6666598692,-0.0062980053
0.6667564207,-0.0063078791
0.6668529723,-0.0063180563
0.6669495239,-0.0063285388
0.6670460755,-0.0063393287
0.6671426270,-0.0063504281
0.6672391786,-0.0063627911
0.6673357302,-0.0063759005
0.6674322817,-0.0063894067
0.6675288333,-0.0064033119
0.6676253849,-0.0064176180
0.6677219365,-0.0064323270
0.6678184880,-0.0064474411
0.6679150396,-0.0064629622
0.6680115912,-0.0064788923
0.6681081428,-0.0064952336
0.6682046943,-0.0065119879
0.6683012459,-0.0065291574
0.6683977975,-0.0065467440
0.6684943491,-0.0065647498
0.6685909006,-0.0065831769
0.6686874522,-0.0066020272
0.6687840038,-0.0066213028
0.6688805554,-0.0066410057
0.6689771069,-0.0066611379
0.6690736585,-0.0066817015
0.6691702101,-0.0067026985
0.6692667617,-0.0067241309
0.6693633133,-0.0067460008
0.6694598648,-0.0067683101
0.6695564164,-0.0067910609
0.6696529680,-0.0068142553
0.6697495196,-0.0068378953
0.6698460712,-0.0068619828
0.6699426227,-0.0068865200
0.6700391743,-0.0069115088
0.6701357259,-0.0069369512
0.6702322775,-0.0069629973
0.6703288291,-0.0069905731
0.6704253806,-0.0070186829
0.6705219322,-0.0070473287
0.6706184838,-0.0070765127
0.6707150354,-0.0071062367
0.6708115870,-0.0071365030
0.6709081385,-0.0071673133
0.6710046901,-0.0071986699
0.6711012417,-0.0072305748
0.6711977933,-0.0072630298
0.6712943449,-0.0072960372
0.6713908965,-0.0073295989
0.6714874480,-0.0073637169
0.6715839996,-0.0073983933
0.6716805512,-0.0074336301
0.6717771028,-0.0074694293
0.6718736544,-0.0075057930
0.6719702060,-0.0075427231
0.6720667576,-0.0075802218
0.6721633091,-0.0076182910
0.6722598607,-0.0076569328
0.6723564123,-0.0076961492
0.6724529639,-0.0077359422
0.6725495155,-0.0077773546
0.6726460671,-0.0078213750
0.6727426187,-0.0078679239
0.6728391703,-0.0079169219
0.6729357218,-0.0079682897
0.6730322734,-0.0080219477
0.6731288250,-0.0080778165
0.6732253766,-0.0081358168
0.6733219282,-0.0081953216
0.6734184798,-0.0082562580
0.6735150314,-0.0083190229
0.6736115830,-0.0083835368
0.6737081346,-0.0084497205
0.6738046861,-0.0085174944
0.6739012377,-0.0085867791
0.6739977893,-0.0086574952
0.6740943409,-0.0087295634
0.6741908925,-0.0088029041
0.6742874441,-0.0088774380
0.6743839957,-0.0089530857
0.6744805473,-0.0090297677
0.6745770989,-0.0091074046
0.6746736505,-0.0091859171
0.6747702021,-0.0092652256
0.6748667537,-0.0093452508
0.6749633052,-0.0094259133
0.6750598568,-0.0095071336
0.6751564084,-0.0095888323
0.6752529600,-0.0096709300
0.6753495116,-0.0097533474
0.6754460632,-0.0098360049
0.6755426148,-0.0099188231
0.6756391664,-0.0100017227
0.6757357180,-0.0100846243
0.6758322696,-0.0101674483
0.6759288212,-0.0102501155
0.6760253728,-0.0103325463
0.6761219244,-0.0104146614
0.6762184760,-0.0104963813
0.6763150276,-0.0105776267
0.6764115792,-0.0106537042
0.6765081308,-0.0107284973
0.6766046824,-0.0108022719
0.6767012340,-0.0108749487
0.6767977856,-0.0109464482
0.6768943371,-0.0110166911
0.6769908887,-0.0110855979
0.6770874403,-0.0111530892
0.6771839919,-0.0112190855
0.6772805435,-0.0112835075
0.6773770951,-0.0113462757
0.6774736467,-0.0114073108
0.6775701983,-0.0114665333
0.6776667499,-0.0115238638
0.6777633015,-0.0115792228
0.6778598531,-0.0116325310
0.6779564047,-0.0116837090
0.6780529563,-0.0117326773
0.6781495079,-0.0117793565
0.6782460595,-0.0118236672
0.6783426111,-0.0118660062
0.6784391627,-0.0119065017
0.6785357143,-0.0119454779
0.6786322659,-0.0119830009
0.6787288175,-0.0120191095
0.6788253691,-0.0120538423
0.6789219207,-0.0120872379
0.6790184723,-0.0121193350
0.6791150239,-0.0121501723
0.6792115755,-0.0121797884
0.6793081271,-0.0122082220
0.6794046787,-0.0122355118
0.6795012303,-0.0122616964
0.6795977820,-0.0122868145
0.6796943336,-0.0123109048
0.6797908852,-0.0123340058
0.6798874368,-0.0123561564
0.6799839884,-0.0123773950
0.6800805400,-0.0123977605
0.6801770916,-0.0124172914
0.6802736432,-0.0124360265
0.6803701948,-0.0124540043
0.6804667464,-0.0124698691
0.6805632980,-0.0124847970
0.6806598496,-0.0124989451
0.6807564012,-0.0125123522
0.6808529528,-0.0125250568
0.6809495044,-0.0125370976
0.6810460560,-0.0125485133
0.6811426076,-0.0125593426
0.6812391592,-0.0125696241
0.6813357108,-0.0125793964
0.6814322624,-0.0125886983
0.6815288141,-0.0125975683
0.6816253657,-0.0126060453
0.6817219173,-0.0126141677
0.6818184689,-0.0126219743
0.6819150205,-0.0126295038
0.6820115721,-0.0126367948
0.6821081237,-0.0126438860
0.6822046753,-0.0126508160
0.6823012269,-0.0126576235
0.6823977785,-0.0126643471
0.6824943301,-0.0126710256
0.6825908817,-0.0126776976
0.6826874334,-0.0126840724
0.6827839850,-0.0126889996
0.6828805366,-0.0126938890
0.6829770882,-0.0126987794
0.6830736398,-0.0127037094
0.6831701914,-0.0127087176
0.6832667430,-0.0127138428
0.6833632946,-0.0127191235
0.6834598462,-0.0127245985
0.6835563978,-0.0127303065
0.6836529495,-0.0127362859
0.6837495011,-0.0127425756
0.6838460527,-0.0127492143
0.6839426043,-0.0127562404
0.6840391559,-0.0127636928
0.6841357075,-0.0127713503
0.6842322591,-0.0127789574
0.6843288107,-0.0127865013
0.6844253623,-0.0127939695
0.6845219140,-0.0128013490
0.6846184656,-0.0128086271
0.6847150172,-0.0128157912
0.6848115688,-0.0128228284
0.6849081204,-0.0128297259
0.6850046720,-0.0128353505
0.6851012236,-0.0128393241
0.6851977752,-0.0128429166
0.6852943269,-0.0128461151
0.6853908785,-0.0128489071
0.6854874301,-0.0128512796
0.6855839817,-0.0128532201
0.6856805333,-0.0128547156
0.6857770849,-0.0128557536
0.6858736365,-0.0128563211
0.6859701882,-0.0128564056
0.6860667398,-0.0128559942
0.6861632914,-0.0128550741
0.6862598430,-0.0128536327
0.6863563946,-0.0128516572
0.6864529462,-0.0128491349
0.6865494978,-0.0128460529
0.6866460495,-0.0128423986
0.6867426011,-0.0128381592
0.6868391527,-0.0128333219
0.6869357043,-0.0128278741
0.6870322559,-0.0128218029
0.6871288075,-0.0128150956
0.6872253592,-0.0128077394
0.6873219108,-0.0128045186
0.6874184624,-0.0128029133
0.6875150140,-0.0128011622
0.6876115656,-0.0127992528
0.6877081172,-0.0127971721
0.6878046689,-0.0127949074
0.6879012205,-0.0127924461
0.6879977721,-0.0127897753
0.6880943237,-0.0127868824
0.6881908753,-0.0127837545
0.6882874270,-0.0127803789
0.6883839786,-0.0127767429
0.6884805302,-0.0127728337
0.6885770818,-0.0127686385
0.6886736334,-0.0127641447
0.6887701850,-0.0127593395
0.6888667367,-0.0127542101
0.6889632883,-0.0127487438
0.6890598399,-0.0127429278
0.6891563915,-0.0127367494
0.6892529431,-0.0127301958
0.6893494948,-0.0127274362
0.6894460464,-0.0127322214
0.6895425980,-0.0127376435
0.6896391496,-0.0127436900
0.6897357012,-0.0127503479
0.6898322529,-0.0127576045
0.6899288045,-0.0127657149
0.6900253561,-0.0127749332
0.6901219077,-0.0127852454
0.6902184593,-0.0127966373
0.6903150110,-0.0128090951
0.6904115626,-0.0128226045
0.6905081142,-0.0128377046
0.6906046658,-0.0128559069
0.6907012175,-0.0128755059
0.6907977691,-0.0128964874
0.6908943207,-0.0129188375
0.6909908723,-0.0129425421
0.6910874239,-0.0129675871
0.6911839756,-0.0129939585
0.6912805272,-0.0130216423
0.6913770788,-0.0130506243
0.6914736304,-0.0130808906
0.6915701821,-0.0131124271
0.6916667337,-0.0131451758
0.6917632853,-0.0131787083
0.6918598369,-0.0132133935
0.6919563885,-0.0132492174
0.6920529402,-0.0132861659
0.6921494918,-0.0133242249
0.6922460434,-0.0133633804
0.6923425950,-0.0134036184
0.6924391467,-0.0134449247
0.6925356983,-0.0134872854
0.6926322499,-0.0135306864
0.6927288015,-0.0135751137
0.6928253532,-0.0136205532
0.6929219048,-0.0136662996
0.6930184564,-0.0137128937
0.6931150080,-0.0137603479
0.6932115597,-0.0138086482
0.6933081113,-0.0138577805
0.6934046629,-0.0139077307
0.6935012145,-0.0139584849
0.6935977662,-0.0140100290
0.6936943178,-0.0140623489
0.6937908694,-0.0141154306
0.6938874210,-0.0141692600
0.6939839727,-0.0142238231
0.6940805243,-0.0142782353
0.6941770759,-0.0143330194
0.6942736275,-0.0143883322
0.6943701792,-0.0144441596
0.6944667308,-0.0145004875
0.6945632824,-0.0145573020
0.6946598340,-0.0146145889
0.6947563857,-0.0146723342
0.6948529373,-0.0147305239
0.6949494889,-0.0147891438
0.6950460406,-0.0148481801
0.6951425922,-0.0149076185
0.6952391438,-0.0149674451
0.6953356954,-0.0150276459
0.6954322471,-0.0150882067
0.6955287987,-0.0151491135
0.6956253503,-0.0152103524
0.6957219019,-0.0152725286
0.6958184536,-0.0153362255
0.6959150052,-0.0154013959
0.6960115568,-0.0154679924
0.6961081085,-0.0155359678
0.6962046601,-0.0156052748
0.6963012117,-0.0156758660
0.6963977633,-0.0157468222
0.6964943150,-0.0158181669
0.6965908666,-0.0158905271
0.6966874182,-0.0159638557
0.6967839699,-0.0160381052
0.6968805215,-0.0161132285
0.6969770731,-0.0161891782
0.6970736247,-0.0162659070
0.6971701764,-0.0163433678
0.6972667280,-0.0164215131
0.6973632796,-0.0165002957
0.6974598313,-0.0165796683
0.6975563829,-0.0166595837
0.6976529345,-0.0167399945
0.6977494862,-0.0168208535
0.6978460378,-0.0169021134
0.6979425894,-0.0169837269
0.6980391410,-0.0170656467
0.6981356927,-0.0171478255
0.6982322443,-0.0172302161
0.6983287959,-0.0173127712
0.6984253476,-0.0173954434
0.6985218992,-0.0174770309
0.6986184508,-0.0175580460
0.6987150025,-0.0176388923
0.6988115541,-0.0177195224
0.6989081057,-0.0177998890
0.6990046574,-0.0178799449
0.6991012090,-0.0179596428
0.6991977606,-0.0180389354
0.6992943122,-0.0181177753
0.6993908639,-0.0181961155
0.6994874155,-0.0182739084
0.6995839671,-0.0183511070
0.6996805188,-0.0184276638
0.6997770704,-0.0185035316
0.6998736220,-0.0185786631
0.6999701737,-0.0186530111
0.7000667253,-0.0187265282
0.7001632769,-0.0187991671
0.7002598286,-0.0188708806
0.7003563802,-0.0189416215
0.7004529318,-0.0190113423
0.7005494835,-0.0190799959
0.7006460351,-0.0191456451
0.7007425867,-0.0192096612
0.7008391384,-0.0192722760
0.7009356900,-0.0193334423
0.7010322416,-0.0193931127
0.7011287933,-0.0194512399
0.7012253449,-0.0195077768
0.7013218965,-0.0195626760
0.7014184482,-0.0196158902
0.7015149998,-0.0196680403
0.7016115514,-0.0197197826
0.7017081031,-0.0197711232
0.7018046547,-0.0198220680
0.7019012063,-0.0198726231
0.7019977580,-0.0199227946
0.7020943096,-0.0199725885
0.7021908612,-0.0200220107
0.7022874129,-0.0200710674
0.7023839645,-0.0201197646
0.7024805161,-0.0201681082
0.7025770678,-0.0202161044
0.7026736194,-0.0202636897
0.7027701710,-0.0203077516
0.7028667227,-0.0203511995
0.7029632743,-0.0203940394
0.7030598260,-0.0204362773
0.7031563776,-0.0204779193
0.7032529292,-0.0205189714
0.7033494809,-0.0205594397
0.7034460325,-0.0205993301
0.7035425841,-0.0206386488
0.7036391358,-0.0206774016
0.7037356874,-0.0207155948
0.7038322390,-0.0207536733
0.7039287907,-0.0207915361
0.7040253423,-0.0208289701
0.7041218939,-0.0208659813
0.7042184456,-0.0209025757
0.7043149972,-0.0209387594
0.7044115489,-0.0209745384
0.7045081005,-0.0210099187
0.7046046521,-0.0210449063
0.7047012038,-0.0210795074
0.7047977554,-0.0211137278
0.7048943070,-0.0211472255
0.7049908587,-0.0211792863
0.7050874103,-0.0212107653
0.7051839619,-0.0212416686
0.7052805136,-0.0212720022
0.7053770652,-0.0213017721
0.7054736169,-0.0213309844
0.7055701685,-0.0213596450
0.7056667201,-0.0213877601
0.7057632718,-0.0214153356
0.7058598234,-0.0214423776
0.7059563750,-0.0214688921
0.7060529267,-0.0214943415
0.7061494783,-0.0215191200
0.7062460300,-0.0215432905
0.7063425816,-0.0215668589
0.7064391332,-0.0215898314
0.7065356849,-0.0216122138
0.7066322365,-0.0216340123
0.7067287881,-0.0216552330
0.7068253398,-0.0216758817
0.7069218914,-0.0216959646
0.7070184431,-0.0217154876
0.7071149947,-0.0217342120
0.7072115463,-0.0217521052
0.7073080980,-0.0217693781
0.7074046496,-0.0217860366
0.7075012013,-0.0218020866
0.7075977529,-0.0218175343
0.7076943045,-0.0218323857
0.7077908562,-0.0218466469
0.7078874078,-0.0218603237
0.7079839595,-0.0218734224
0.7080805111,-0.0218859488
0.7081770627,-0.0218978283
0.7082736144,-0.0219086293
0.7083701660,-0.0219187816
0.7084667176,-0.0219282913
0.7085632693,-0.0219371645
0.7086598209,-0.0219454070
0.7087563726,-0.0219530250
0.7088529242,-0.0219600245
0.7089494758,-0.0219664115
0.7090460275,-0.0219721921
0.7091425791,-0.0219773722
0.7092391308,-0.0219819580
0.7093356824,-0.0219855639
0.7094322340,-0.0219883577
0.7095287857,-0.0219904354
0.7096253373,-0.0219917926
0.7097218890,-0.0219924246
0.7098184406,-0.0219923267
0.7099149922,-0.0219914945
0.7100115439,-0.0219899233
0.7101080955,-0.0219876085
0.7102046472,-0.0219845455
0.7103011988,-0.0219807298
0.7103977505,-0.0219762443
0.7104943021,-0.0219711695
0.7105908537,-0.0219653899
0.7106874054,-0.0219589059
0.7107839570,-0.0219517175
0.7108805087,-0.0219438251
0.7109770603,-0.0219352289
0.7110736119,-0.0219259292
0.7111701636,-0.0219159262
0.7112667152,-0.0219052201
0.7113632669,-0.0218938111
0.7114598185,-0.0218816947
0.7115563701,-0.0218686476
0.7116529218,-0.0218548396
0.7117494734,-0.0218402664
0.7118460251,-0.0218249233
0.7119425767,-0.0218088059
0.7120391284,-0.0217919098
0.7121356800,-0.0217742304
0.7122322316,-0.0217557632
0.7123287833,-0.0217365038
0.7124253349,-0.0217164476
0.7125218866,-0.0216955901
0.7126184382,-0.0216740399
0.7127149898,-0.0216517776
0.7128115415,-0.0216287490
0.7129080931,-0.0216049531
0.7130046448,-0.0215803893
0.7131011964,-0.0215550567
0.7131977481,-0.0215289546
0.7132942997,-0.0215020822
0.7133908513,-0.0214744387
0.7134874030,-0.0214460234
0.7135839546,-0.0214168353
0.7136805063,-0.0213868859
0.7137770579,-0.0213562015
0.7138736096,-0.0213247546
0.7139701612,-0.0212925453
0.7140667128,-0.0212595737
0.7141632645,-0.0212258402
0.7142598161,-0.0211913449
0.7143563678,-0.0211560881
0.7144529194,-0.0211200698
0.7145494711,-0.0210832903
0.7146460227,-0.0210457499
0.7147425743,-0.0210074486
0.7148391260,-0.0209681173
0.7149356776,-0.0209279231
0.7150322293,-0.0208868865
0.7151287809,-0.0208450016
0.7152253326,-0.0208022622
0.7153218842,-0.0207586625
0.7154184359,-0.0207141964
0.7155149875,-0.0206688580
0.7156115391,-0.0206226412
0.7157080908,-0.0205755401
0.7158046424,-0.0205275487
0.7159011941,-0.0204784027
0.7159977457,-0.0204279979
0.7160942974,-0.0203765053
0.7161908490,-0.0203238954
0.7162874006,-0.0202701375
0.7163839523,-0.0202151995
0.7164805039,-0.0201590484
0.7165770556,-0.0201016496
0.7166736072,-0.0200429677
0.7167701589,-0.0199829656
0.7168667105,-0.0199216054
0.7169632622,-0.0198588600
0.7170598138,-0.0197947777
0.7171563654,-0.0197292780
0.7172529171,-0.0196623324
0.7173494687,-0.0195939121
0.7174460204,-0.0195239887
0.7175425720,-0.0194525333
0.7176391237,-0.0193795173
0.7177356753,-0.0193049122
0.7178322270,-0.0192286892
0.7179287786,-0.0191508197
0.7180253303,-0.0190712750
0.7181218819,-0.0189905541
0.7182184335,-0.0189084088
0.7183149852,-0.0188246903
0.7184115368,-0.0187393842
0.7185080885,-0.0186524761
0.7186046401,-0.0185639516
0.7187011918,-0.0184737965
0.7187977434,-0.0183819963
0.7188942951,-0.0182885367
0.7189908467,-0.0181934034
0.7190873984,-0.0180965818
0.7191839500,-0.0179982195
0.7192805016,-0.0178984572
0.7193770533,-0.0177970772
0.7194736049,-0.0176940741
0.7195701566,-0.0175894424
0.7196667082,-0.0174831767
0.7197632599,-0.0173752715
0.7198598115,-0.0172657212
0.7199563632,-0.0171545205
0.7200529148,-0.0170416639
0.7201494665,-0.0169271458
0.7202460181,-0.0168109769
0.7203425698,-0.0166938347
0.7204391214,-0.0165751946
0.7205356730,-0.0164550656
0.7206322247,-0.0163334568
0.7207287763,-0.0162103771
0.7208253280,-0.0160858357
0.7209218796,-0.0159598416
0.7210184313,-0.0158324038
0.7211149829,-0.0157035314
0.7212115346,-0.0155732333
0.7213080862,-0.0154415187
0.7214046379,-0.0153084638
0.7215011895,-0.0151740688
0.7215977412,-0.0150383130
0.7216942928,-0.0149012078
0.7217908445,-0.0147627643
0.7218873961,-0.0146229939
0.7219839477,-0.0144819077
0.7220804994,-0.0143396208
0.7221770510,-0.0141969188
0.7222736027,-0.0140532660
0.7223701543,-0.0139087067
0.7224667060,-0.0137632857
0.7225632576,-0.0136170476
0.7226598093,-0.0134700368
0.7227563609,-0.0133222979
0.7228529126,-0.0131734526
0.7229494642,-0.0130234752
0.7230460159,-0.0128726030
0.7231425675,-0.0127208477
0.7232391192,-0.0125682208
0.7233356708,-0.0124147342
0.7234322225,-0.0122603993
0.7235287741,-0.0121052712
0.7236253258,-0.0119499066
0.7237218774,-0.0117939605
0.7238184290,-0.0116374715
0.7239149807,-0.0114804780
0.7240115323,-0.0113230188
0.7241080840,-0.0111651324
0.7242046356,-0.0110068572
0.7243011873,-0.0108481984
0.7243977389,-0.0106891835
0.7244942906,-0.0105298697
0.7245908422,-0.0103702928
0.7246873939,-0.0102104885
0.7247839455,-0.0100504926
0.7248804972,-0.0098903407
0.7249770488,-0.0097300715
0.7250736005,-0.0095698028
0.7251701521,-0.0094095179
0.7252667038,-0.0092492563
0.7253632554,-0.0090890576
0.7254598071,-0.0089289612
0.7255563587,-0.0087690068
0.7256529104,-0.0086092337
0.7257494620,-0.0084498076
0.7258460137,-0.0082907292
0.7259425653,-0.0081318825
0.7260391170,-0.0079732735
0.7261356686,-0.0078149082
0.7262322203,-0.0076567927
0.7263287719,-0.0074989329
0.7264253236,-0.0073413349
0.7265218752,-0.0071851887
0.7266184268,-0.0070296024
0.7267149785,-0.0068745758
0.7268115301,-0.0067201147
0.7269080818,-0.0065662254
0.7270046334,-0.0064129138
0.7271011851,-0.0062601859
0.7271977367,-0.0061085777
