# OCP of LTO (anode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.690830,1.570870
0.691670,1.570870
0.692500,1.570870
0.693330,1.570870
0.694170,1.570870
0.695000,1.570870
0.695830,1.570870
0.696670,1.570870
0.697500,1.570870
0.698330,1.570870
0.699170,1.570870
0.700000,1.570870
0.700830,1.570870
0.701670,1.570870
0.702500,1.570870
0.703330,1.570870
0.704170,1.570870
0.705000,1.570870
0.705830,1.570870
0.706670,1.570870
0.707500,1.570870
0.708330,1.570870
0.709170,1.570870
0.710000,1.570870
0.710830,1.570870
0.711670,1.570870
0.712500,1.570870
0.713330,1.570870
0.714170,1.570870
0.715000,1.570870
0.715830,1.570870
0.716670,1.570870
0.717500,1.570870
0.718330,1.570870
0.719170,1.570870
0.720000,1.570870
0.720830,1.570870
0.721670,1.570870
0.722500,1.570870
0.723330,1.570870
0.724170,1.570870
0.725000,1.570870
0.725830,1.570870
0.726670,1.570870
0.727500,1.570870
0.728330,1.570870
0.729170,1.570870
0.730000,1.570870
0.730830,1.570870
0.731670,1.570870
0.732500,1.570870
0.733330,1.570870
0.734170,1.570870
0.735000,1.570870
0.735830,1.570870
0.736670,1.570870
0.737500,1.570870
0.738330,1.570870
0.739170,1.570870
0.740000,1.570870
0.740830,1.570870
0.741670,1.570870
0.742500,1.570870
0.743330,1.570870
0.744170,1.570870
0.745000,1.570870
0.745830,1.570870
0.746670,1.570870
0.747500,1.570870
0.748330,1.570870
0.749170,1.570870
0.750000,1.570870
0.750830,1.570870
0.751670,1.570870
0.752500,1.570870
0.753330,1.570870
0.754170,1.570870
0.755000,1.570870
0.755830,1.570870
0.756670,1.570870
0.757500,1.570870
0.758330,1.570870
0.759170,1.570870
0.760000,1.570870
0.760830,1.570870
0.761670,1.570870
0.762500,1.570870
0.763330,1.570870
0.764170,1.570870
0.765000,1.570870
0.765830,1.570870
0.766670,1.570870
0.767500,1.570870
0.768330,1.570870
0.769170,1.570870
0.770000,1.570870
0.770830,1.570870
0.771670,1.570870
0.772500,1.570870
0.773330,1.570870
0.774170,1.570870
0.775000,1.570870
0.775830,1.570870
0.776670,1.570870
0.777500,1.570870
0.778330,1.570870
0.779170,1.570870
0.780000,1.570870
0.780830,1.570870
0.781670,1.570870
0.782500,1.570870
0.783330,1.570870
0.784170,1.570870
0.785000,1.570870
0.785830,1.570870
0.786670,1.570870
0.787500,1.570870
0.788330,1.570870
0.789170,1.570870
0.790000,1.570870
0.790830,1.570870
0.791670,1.570870
0.792500,1.570870
0.793330,1.570870
0.794170,1.570870
0.795000,1.570870
0.795830,1.570870
0.796670,1.570870
0.797500,1.570870
0.798330,1.570870
0.799170,1.570870
0.800000,1.570870
0.800830,1.570870
0.801670,1.570870
0.802500,1.570870
0.803330,1.570870
0.804170,1.570870
0.805000,1.570870
0.805830,1.570870
0.806670,1.570870
0.807500,1.570870
0.808330,1.570870
0.809170,1.570870
0.810000,1.570870
0.810830,1.570870
0.811670,1.570870
0.812500,1.570870
0.813330,1.570870
0.814170,1.570870
0.815000,1.570870
0.815830,1.570870
0.816670,1.570870
0.817500,1.570870
0.818330,1.570870
0.819170,1.570870
0.820000,1.570870
0.820830,1.570870
0.821670,1.570870
0.822500,1.570870
0.823330,1.570870
0.824170,1.570870
0.825000,1.570870
0.825830,1.570870
0.826670,1.570870
0.827500,1.570870
0.828330,1.570870
0.829170,1.570870
0.830000,1.570870
0.830830,1.570870
0.831670,1.570870
0.832500,1.570870
0.833330,1.570870
0.834170,1.570870
0.835000,1.570870
0.835830,1.570870
0.836670,1.570870
0.837500,1.570870
0.838330,1.570870
0.839170,1.570870
0.840000,1.570870
0.840830,1.570870
0.841670,1.570870
0.842500,1.570870
0.843330,1.570870
0.844170,1.570870
0.845000,1.570870
0.845830,1.570870
0.846670,1.570870
0.847500,1.570870
0.848330,1.570870
0.849170,1.570870
0.850000,1.570870
0.850830,1.570870
0.851670,1.570870
0.852500,1.570870
0.853330,1.570870
0.854170,1.570870
0.855000,1.570870
0.855830,1.570870
0.856670,1.570870
0.857500,1.570870
0.858330,1.570870
0.859170,1.570870
0.860000,1.570870
0.860830,1.570870
0.861670,1.570870
0.862500,1.570870
0.863330,1.570870
0.864170,1.570870
0.865000,1.570870
0.865830,1.570870
0.866670,1.570870
0.867500,1.570870
0.868330,1.570870
0.869170,1.570870
0.870000,1.570870
0.870830,1.570870
0.871670,1.570870
0.872500,1.570870
0.873330,1.570870
0.874170,1.570870
0.875000,1.570870
0.875830,1.570870
0.876670,1.570870
0.877500,1.570870
0.878330,1.570870
0.879170,1.570870
0.880000,1.570870
0.880830,1.570870
0.881670,1.570870
0.882500,1.570870
0.883330,1.570870
0.884170,1.570870
0.885000,1.570870
0.885830,1.570870
0.886670,1.570870
0.887500,1.570870
0.888330,1.570870
0.889170,1.570870
0.890000,1.570870
0.890830,1.570870
0.891670,1.570870
0.892500,1.570870
0.893330,1.570870
0.894170,1.570870
0.895000,1.570870
0.895830,1.570870
0.896670,1.570870
0.897500,1.570870
0.898330,1.570870
0.899170,1.570870
0.900000,1.570870
0.900830,1.570870
0.901670,1.570870
0.902500,1.570870
0.903330,1.570870
0.904170,1.570870
0.905000,1.570870
0.905830,1.570870
0.906670,1.570870
0.907500,1.570870
0.908330,1.570870
0.909170,1.570870
0.910000,1.570870
0.910830,1.570870
0.911670,1.570870
0.912500,1.570870
0.913330,1.570870
0.914170,1.570870
0.915000,1.570870
0.915830,1.570870
0.916670,1.570870
0.917500,1.570870
0.918330,1.570870
0.919170,1.570870
0.920000,1.570870
0.920830,1.570870
0.921670,1.570870
0.922500,1.570870
0.923330,1.570870
0.924170,1.570870
0.925000,1.570870
0.925830,1.570870
0.926670,1.570870
0.927500,1.570870
0.928330,1.570870
0.929170,1.570870
0.930000,1.570870
0.930830,1.570870
0.931670,1.570870
0.932500,1.570870
0.933330,1.570870
0.934170,1.570870
0.935000,1.570870
0.935830,1.570870
0.936670,1.570870
0.937500,1.570870
0.938330,1.570870
0.939170,1.570870
0.940000,1.570870
0.940830,1.570870
0.941670,1.570870
0.942500,1.570870
0.943330,1.570870
0.944170,1.570870
0.945000,1.570870
0.945830,1.570870
0.946670,1.570870
0.947500,1.570870
0.948330,1.570870
0.949170,1.570870
0.950000,1.570870
0.950830,1.570870
0.951670,1.570870
0.952500,1.570870
0.953330,1.570870
0.954170,1.570870
0.955000,1.570870
0.955830,1.570870
0.956670,1.570870
0.957500,1.570870
0.958330,1.570870
0.959170,1.570870
0.960000,1.570870
0.960830,1.570870
0.961670,1.570870
0.962500,1.570870
0.963330,1.570870
0.964170,1.570870
0.965000,1.570870
0.965830,1.570870
0.966670,1.570870
0.967500,1.570870
0.968330,1.570870
0.969170,1.570740
0.970000,1.570470
0.970830,1.570200
0.971670,1.569460
0.972500,1.568860
0.973330,1.568260
0.974170,1.567580
0.975000,1.566860
0.975830,1.566140
0.976670,1.565370
0.977500,1.564550
0.978330,1.563730
0.979170,1.563680
0.980000,1.561940
0.980830,1.560210
0.981670,1.551200
0.982500,1.542190
