# OCP of LCO (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.824170,3.970500
0.825000,3.970380
0.825830,3.970270
0.826670,3.970090
0.827500,3.969970
0.828330,3.969860
0.829170,3.969770
0.830000,3.969670
0.830830,3.969560
0.831670,3.969460
0.832500,3.969360
0.833330,3.969260
0.834170,3.969150
0.835000,3.969070
0.835830,3.968960
0.836670,3.968860
0.837500,3.968760
0.838330,3.968660
0.839170,3.968550
0.840000,3.968450
0.840830,3.968350
0.841670,3.968250
0.842500,3.968140
0.843330,3.968040
0.844170,3.967940
0.845000,3.967840
0.845830,3.967730
0.846670,3.967630
0.847500,3.967530
0.848330,3.967430
0.849170,3.967320
0.850000,3.967220
0.850830,3.967120
0.851670,3.967000
0.852500,3.966910
0.853330,3.966840
0.854170,3.966800
0.855000,3.966710
0.855830,3.966640
0.856670,3.966520
0.857500,3.966420
0.858330,3.966310
0.859170,3.966180
0.860000,3.966110
0.860830,3.966020
0.861670,3.965990
0.862500,3.965900
0.863330,3.965810
0.864170,3.965700
0.865000,3.965600
0.865830,3.965490
0.866670,3.965380
0.867500,3.965290
0.868330,3.965200
0.869170,3.965170
0.870000,3.965080
0.870830,3.964990
0.871670,3.964880
0.872500,3.964780
0.873330,3.964670
0.874170,3.964560
0.875000,3.964470
0.875830,3.964390
0.876670,3.964350
0.877500,3.964260
0.878330,3.964190
0.879170,3.964040
0.880000,3.963970
0.880830,3.963880
0.881670,3.963840
0.882500,3.963760
0.883330,3.963680
0.884170,3.963560
0.885000,3.963460
0.885830,3.963350
0.886670,3.963240
0.887500,3.963150
0.888330,3.963060
0.889170,3.963030
0.890000,3.962940
0.890830,3.962860
0.891670,3.962730
0.892500,3.962640
0.893330,3.962550
0.894170,3.962520
0.895000,3.962430
0.895830,3.962340
0.896670,3.962230
0.897500,3.962120
0.898330,3.962020
0.899170,3.961920
0.900000,3.961820
0.900830,3.961710
0.901670,3.961600
0.902500,3.961510
0.903330,3.961440
0.904170,3.961390
0.905000,3.961320
0.905830,3.961230
0.906670,3.961110
0.907500,3.961010
0.908330,3.960910
0.909170,3.960810
0.910000,3.960700
0.910830,3.960600
0.911670,3.960500
0.912500,3.960400
0.913330,3.960290
0.914170,3.960190
0.915000,3.960090
0.915830,3.959990
0.916670,3.959880
0.917500,3.959780
0.918330,3.959680
0.919170,3.959580
0.920000,3.959470
0.920830,3.959370
0.921670,3.959270
0.922500,3.959170
0.923330,3.959060
0.924170,3.958960
0.925000,3.958870
0.925830,3.958770
0.926670,3.958680
0.927500,3.958570
0.928330,3.958450
0.929170,3.958270
0.930000,3.958160
0.930830,3.958040
0.931670,3.957970
0.932500,3.957850
0.933330,3.957730
0.934170,3.957570
0.935000,3.957440
0.935830,3.957310
0.936670,3.957180
0.937500,3.957030
0.938330,3.956900
0.939170,3.956770
0.940000,3.956620
0.940830,3.956490
0.941670,3.956360
0.942500,3.956220
0.943330,3.956080
0.944170,3.955950
0.945000,3.955810
0.945830,3.955670
0.946670,3.955550
0.947500,3.955400
0.948330,3.955240
0.949170,3.955070
0.950000,3.954890
0.950830,3.954710
0.951670,3.954570
0.952500,3.954380
0.953330,3.954200
0.954170,3.953950
0.955000,3.953780
0.955830,3.953590
0.956670,3.953470
